book_id,booking_time,platform,pay_method,trx_status,gross_rev,comm_fee_pct
BKX-936978,2025-08-03 22:03:00,OTA_Agd,E-Wallet,Success,2500000,0.18
BKX-392899,2025-08-03 22:28:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-340275,2025-08-03 22:30:00,OTA_Bkg,E-Wallet,Cancelled,1200000,0.15
BKX-817218,2025-08-03 23:27:00,OTA_Bkg,E-Wallet,Success,2500000,0.18
BKX-739240,2025-08-04 00:19:00,OTA_Bkg,Virtual_Account,Success,550000,0.18
BKX-999263,2025-08-04 00:58:00,Direct_Web,Credit_Card,Success,750000,0.0
BKX-873790,2025-08-04 01:39:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-138872,2025-08-04 02:48:00,OTA_Agd,Virtual_Account,Success,1200000,0.18
BKX-894415,2025-08-04 03:04:00,Direct_Web,Virtual_Account,Success,2500000,0.0
BKX-605092,2025-08-04 04:26:00,OTA_Bkg,Credit_Card,Success,550000,0.15
BKX-258554,2025-08-04 05:04:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-751459,2025-08-04 05:17:00,OTA_Bkg,Credit_Card,Cancelled,1200000,0.18
BKX-411009,2025-08-04 05:36:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.18
BKX-174975,2025-08-04 06:21:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.15
BKX-300229,2025-08-04 06:52:00,OTA_Trv,Virtual_Account,Failed,1200000,0.15
BKX-300122,2025-08-04 07:13:00,OTA_Trv,Virtual_Account,Success,1200000,0.15
BKX-269449,2025-08-04 07:15:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-126576,2025-08-04 11:37:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.18
BKX-505234,2025-08-04 13:13:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-191368,2025-08-04 15:05:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-177354,2025-08-04 15:08:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-756444,2025-08-04 15:43:00,OTA_Bkg,E-Wallet,Success,1200000,0.18
BKX-379103,2025-08-04 16:04:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-794820,2025-08-04 16:33:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-561849,2025-08-04 16:34:00,OTA_Trv,Credit_Card,Cancelled,750000,0.2
BKX-278742,2025-08-04 19:10:00,OTA_Trv,Virtual_Account,Failed,2500000,0.18
BKX-848141,2025-08-04 19:33:00,OTA_Trv,Credit_Card,Success,550000,0.2
BKX-860528,2025-08-04 19:58:00,OTA_Bkg,Pay_at_Hotel,Success,2500000,0.2
BKX-514496,2025-08-04 21:14:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-445445,2025-08-04 22:05:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-805322,2025-08-04 22:16:00,OTA_Trv,Virtual_Account,Cancelled,550000,0.18
BKX-854936,2025-08-05 00:00:00,OTA_Agd,E-Wallet,Failed,750000,0.15
BKX-522342,2025-08-05 00:07:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-543827,2025-08-05 01:08:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-464577,2025-08-05 02:08:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-184403,2025-08-05 02:18:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-196429,2025-08-05 03:13:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-291945,2025-08-05 03:25:00,OTA_Agd,Credit_Card,Cancelled,550000,0.2
BKX-980756,2025-08-05 04:12:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-462928,2025-08-05 04:27:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-976744,2025-08-05 05:23:00,OTA_Bkg,Virtual_Account,Success,550000,0.18
BKX-840799,2025-08-05 05:38:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-380967,2025-08-05 07:08:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
BKX-314480,2025-08-05 07:36:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.2
BKX-504871,2025-08-05 08:38:00,OTA_Agd,E-Wallet,Success,1200000,0.18
BKX-232192,2025-08-05 09:32:00,OTA_Bkg,Virtual_Account,Failed,750000,0.18
BKX-374722,2025-08-05 09:36:00,OTA_Bkg,Virtual_Account,Success,750000,0.18
BKX-489288,2025-08-05 12:19:00,OTA_Agd,Credit_Card,Success,550000,0.15
BKX-502016,2025-08-05 12:31:00,OTA_Bkg,Credit_Card,Success,2500000,0.2
BKX-634402,2025-08-05 12:55:00,OTA_Agd,Credit_Card,Success,550000,0.15
BKX-491016,2025-08-05 13:00:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-171918,2025-08-05 14:19:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-689409,2025-08-05 14:27:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-950275,2025-08-05 14:40:00,OTA_Trv,E-Wallet,Success,550000,0.2
BKX-545581,2025-08-05 17:01:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-324552,2025-08-05 17:01:00,OTA_Trv,Credit_Card,Cancelled,1200000,0.2
BKX-810787,2025-08-05 17:25:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-540087,2025-08-05 17:48:00,OTA_Bkg,Pay_at_Hotel,Cancelled,1200000,0.18
BKX-138599,2025-08-05 19:03:00,OTA_Bkg,Virtual_Account,Success,2500000,0.18
BKX-529581,2025-08-05 19:17:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-160563,2025-08-05 20:07:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-521780,2025-08-05 20:33:00,OTA_Agd,Pay_at_Hotel,Success,750000,0.15
BKX-196742,2025-08-05 21:13:00,OTA_Trv,E-Wallet,Success,550000,0.2
BKX-149647,2025-08-05 21:18:00,OTA_Bkg,Virtual_Account,Success,550000,0.2
BKX-533174,2025-08-05 21:41:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-222641,2025-08-06 00:14:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-343445,2025-08-06 00:43:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-283195,2025-08-06 02:33:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-740956,2025-08-06 03:27:00,OTA_Trv,Pay_at_Hotel,Success,1200000,0.2
BKX-251074,2025-08-06 04:18:00,OTA_Trv,Virtual_Account,Cancelled,750000,0.2
BKX-637091,2025-08-06 04:37:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-560189,2025-08-06 05:06:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.18
BKX-381719,2025-08-06 05:23:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-662912,2025-08-06 05:29:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-864227,2025-08-06 05:57:00,OTA_Trv,Virtual_Account,Success,1200000,0.15
BKX-551930,2025-08-06 06:03:00,Direct_Web,E-Wallet,Success,550000,0.0
BKX-353048,2025-08-06 07:08:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-601817,2025-08-06 07:41:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-662656,2025-08-06 08:17:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-799445,2025-08-06 08:48:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-495750,2025-08-06 08:58:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-319026,2025-08-06 09:59:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-780859,2025-08-06 11:48:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-541752,2025-08-06 12:39:00,OTA_Trv,E-Wallet,Success,2500000,0.18
BKX-829462,2025-08-06 12:50:00,OTA_Trv,Virtual_Account,Success,1200000,0.18
BKX-506599,2025-08-06 13:52:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
BKX-812515,2025-08-06 14:27:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-878574,2025-08-06 14:34:00,OTA_Trv,E-Wallet,Success,1200000,0.2
BKX-193120,2025-08-06 16:48:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-566202,2025-08-06 16:57:00,OTA_Bkg,Virtual_Account,Success,550000,0.2
BKX-160941,2025-08-06 18:51:00,OTA_Agd,E-Wallet,Success,750000,0.18
BKX-470652,2025-08-06 19:25:00,OTA_Trv,Credit_Card,Success,550000,0.2
BKX-379567,2025-08-06 21:03:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.2
BKX-550583,2025-08-06 21:05:00,OTA_Agd,Virtual_Account,Failed,750000,0.2
BKX-111780,2025-08-06 23:00:00,OTA_Trv,Virtual_Account,Failed,1200000,0.15
BKX-370871,2025-08-06 23:28:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-377085,2025-08-06 23:48:00,OTA_Agd,E-Wallet,Success,550000,0.15
BKX-840781,2025-08-07 00:23:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-506433,2025-08-07 00:36:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-303154,2025-08-07 01:16:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-774659,2025-08-07 01:37:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-495063,2025-08-07 02:15:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-576514,2025-08-07 02:22:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-110086,2025-08-07 02:27:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.18
BKX-591193,2025-08-07 04:07:00,OTA_Trv,Virtual_Account,Failed,550000,0.2
BKX-272413,2025-08-07 05:07:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-507244,2025-08-07 05:44:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-976227,2025-08-07 05:44:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-526185,2025-08-07 06:49:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-359004,2025-08-07 07:54:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-458565,2025-08-07 09:34:00,OTA_Bkg,Pay_at_Hotel,Success,750000,0.2
BKX-613668,2025-08-07 10:44:00,OTA_Agd,Pay_at_Hotel,Success,1200000,0.18
BKX-791145,2025-08-07 12:28:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-725633,2025-08-07 12:30:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-326713,2025-08-07 13:32:00,OTA_Trv,E-Wallet,Success,1200000,0.18
BKX-823807,2025-08-07 13:50:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-858049,2025-08-07 14:57:00,OTA_Trv,Virtual_Account,Cancelled,2500000,0.18
BKX-681890,2025-08-07 15:56:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-226530,2025-08-07 16:09:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-990432,2025-08-07 16:47:00,Direct_Web,E-Wallet,Cancelled,1200000,0.0
BKX-447613,2025-08-07 17:56:00,OTA_Trv,E-Wallet,Cancelled,1200000,0.15
BKX-283256,2025-08-07 18:03:00,OTA_Agd,Virtual_Account,Cancelled,2500000,0.15
BKX-148022,2025-08-07 18:59:00,OTA_Bkg,Credit_Card,Success,750000,0.18
BKX-997898,2025-08-07 19:22:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-719942,2025-08-07 20:53:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-815597,2025-08-07 21:25:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-953707,2025-08-07 22:24:00,Direct_Web,E-Wallet,Success,550000,0.0
BKX-366051,2025-08-08 01:02:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-393633,2025-08-08 01:42:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-770659,2025-08-08 03:32:00,OTA_Bkg,Virtual_Account,Success,1200000,0.2
BKX-897872,2025-08-08 03:58:00,OTA_Agd,E-Wallet,Success,2500000,0.15
BKX-509680,2025-08-08 05:00:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-185694,2025-08-08 07:24:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-654237,2025-08-08 08:48:00,OTA_Agd,Virtual_Account,Cancelled,750000,0.15
BKX-339354,2025-08-08 12:10:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-250468,2025-08-08 12:52:00,OTA_Trv,E-Wallet,Success,1200000,0.2
BKX-446106,2025-08-08 12:58:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-115793,2025-08-08 13:51:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.15
BKX-908391,2025-08-08 14:06:00,OTA_Agd,Virtual_Account,Failed,1200000,0.15
BKX-172575,2025-08-08 14:55:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-616356,2025-08-08 15:32:00,OTA_Trv,Virtual_Account,Success,1200000,0.18
BKX-909423,2025-08-08 15:55:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-288307,2025-08-08 16:52:00,Direct_Web,Credit_Card,Success,2500000,0.0
BKX-611500,2025-08-08 17:03:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-575890,2025-08-08 17:34:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.2
BKX-199978,2025-08-08 18:11:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-967414,2025-08-08 20:30:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-468522,2025-08-08 21:11:00,OTA_Bkg,E-Wallet,Failed,1200000,0.2
BKX-194135,2025-08-08 21:48:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-785099,2025-08-08 22:40:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-644903,2025-08-08 22:46:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-946302,2025-08-09 01:11:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-860263,2025-08-09 01:16:00,OTA_Agd,Credit_Card,Failed,2500000,0.2
BKX-464890,2025-08-09 01:19:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-689959,2025-08-09 01:44:00,OTA_Agd,E-Wallet,Success,1200000,0.18
BKX-822822,2025-08-09 02:54:00,OTA_Trv,Credit_Card,Success,1200000,0.2
BKX-356286,2025-08-09 03:49:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-606568,2025-08-09 04:10:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-295985,2025-08-09 04:35:00,OTA_Agd,E-Wallet,Success,550000,0.15
BKX-926949,2025-08-09 05:32:00,OTA_Trv,E-Wallet,Success,750000,0.15
BKX-867876,2025-08-09 06:20:00,OTA_Bkg,Virtual_Account,Success,750000,0.18
BKX-448128,2025-08-09 07:39:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-249385,2025-08-09 08:11:00,OTA_Agd,E-Wallet,Failed,750000,0.2
BKX-915813,2025-08-09 09:08:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-251170,2025-08-09 09:42:00,OTA_Trv,E-Wallet,Success,2500000,0.18
BKX-326562,2025-08-09 10:21:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-528665,2025-08-09 10:35:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-133677,2025-08-09 11:18:00,OTA_Bkg,E-Wallet,Success,750000,0.18
BKX-311980,2025-08-09 11:53:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.2
BKX-518381,2025-08-09 12:44:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-867263,2025-08-09 12:58:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-872428,2025-08-09 13:34:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-453126,2025-08-09 14:20:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-754110,2025-08-09 15:27:00,OTA_Bkg,E-Wallet,Failed,1200000,0.18
BKX-410404,2025-08-09 15:37:00,OTA_Bkg,E-Wallet,Success,750000,0.15
BKX-621627,2025-08-09 15:44:00,OTA_Bkg,Credit_Card,Success,1200000,0.18
BKX-976650,2025-08-09 16:01:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-899129,2025-08-09 16:19:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-771366,2025-08-09 16:36:00,Direct_Web,Virtual_Account,Failed,2500000,0.0
BKX-904520,2025-08-09 17:54:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-415050,2025-08-09 17:59:00,OTA_Trv,E-Wallet,Cancelled,550000,0.18
BKX-761383,2025-08-09 19:15:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-102781,2025-08-09 19:48:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-652375,2025-08-09 20:14:00,OTA_Trv,Credit_Card,Success,750000,0.2
BKX-632724,2025-08-09 21:19:00,OTA_Trv,Credit_Card,Success,1200000,0.2
BKX-903543,2025-08-09 22:22:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-312056,2025-08-09 22:55:00,OTA_Trv,Virtual_Account,Cancelled,550000,0.15
BKX-131516,2025-08-09 23:13:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-643765,2025-08-09 23:27:00,OTA_Bkg,E-Wallet,Success,750000,0.15
BKX-362084,2025-08-10 01:24:00,Direct_Web,Credit_Card,Success,550000,0.0
BKX-951198,2025-08-10 02:46:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.15
BKX-930623,2025-08-10 02:51:00,OTA_Trv,Pay_at_Hotel,Success,2500000,0.18
BKX-598109,2025-08-10 03:04:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-570409,2025-08-10 03:58:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.18
BKX-627765,2025-08-10 05:24:00,OTA_Agd,Virtual_Account,Success,550000,0.15
BKX-367401,2025-08-10 06:01:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-881345,2025-08-10 06:08:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-948207,2025-08-10 07:10:00,OTA_Trv,E-Wallet,Failed,2500000,0.2
BKX-673697,2025-08-10 08:12:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-196666,2025-08-10 09:49:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-745553,2025-08-10 11:34:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-851245,2025-08-10 12:14:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.2
BKX-987517,2025-08-10 15:03:00,OTA_Trv,Virtual_Account,Cancelled,2500000,0.15
BKX-243128,2025-08-10 16:11:00,OTA_Bkg,Virtual_Account,Success,750000,0.18
BKX-287401,2025-08-10 16:23:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-986179,2025-08-10 18:04:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-931533,2025-08-10 18:46:00,Direct_Web,Credit_Card,Success,1200000,0.0
BKX-979877,2025-08-10 21:04:00,OTA_Bkg,Virtual_Account,Success,2500000,0.15
BKX-662943,2025-08-10 21:10:00,OTA_Agd,E-Wallet,Success,550000,0.15
BKX-595446,2025-08-10 21:23:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-428905,2025-08-10 21:59:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.15
BKX-322172,2025-08-10 22:39:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-810093,2025-08-10 22:49:00,OTA_Agd,E-Wallet,Success,1200000,0.15
BKX-846201,2025-08-11 00:34:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-874079,2025-08-11 01:29:00,OTA_Agd,Credit_Card,Cancelled,2500000,0.15
BKX-242324,2025-08-11 01:31:00,OTA_Agd,Virtual_Account,Cancelled,2500000,0.18
BKX-248616,2025-08-11 02:45:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-226892,2025-08-11 03:40:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-111116,2025-08-11 04:57:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.2
BKX-244848,2025-08-11 05:17:00,OTA_Bkg,Virtual_Account,Success,550000,0.15
BKX-554064,2025-08-11 06:13:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-732027,2025-08-11 06:34:00,Direct_Web,Credit_Card,Cancelled,2500000,0.0
BKX-430492,2025-08-11 06:49:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-919432,2025-08-11 07:32:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-798429,2025-08-11 08:14:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-638147,2025-08-11 08:41:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-868454,2025-08-11 09:31:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-449894,2025-08-11 09:55:00,OTA_Bkg,Virtual_Account,Success,1200000,0.2
BKX-425786,2025-08-11 11:59:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-349408,2025-08-11 12:10:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-754654,2025-08-11 12:35:00,OTA_Bkg,Virtual_Account,Success,2500000,0.2
BKX-735136,2025-08-11 14:36:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-844287,2025-08-11 15:50:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-486582,2025-08-11 17:39:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-425053,2025-08-11 17:53:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-251389,2025-08-11 18:10:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-196342,2025-08-11 18:50:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-629034,2025-08-11 19:14:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-827362,2025-08-11 19:34:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-247483,2025-08-11 19:37:00,OTA_Trv,E-Wallet,Cancelled,2500000,0.2
BKX-997465,2025-08-11 20:14:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-885244,2025-08-11 20:15:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-896728,2025-08-11 20:31:00,OTA_Bkg,Virtual_Account,Success,2500000,0.2
BKX-985591,2025-08-11 21:20:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-160666,2025-08-11 22:16:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-697330,2025-08-11 22:25:00,Direct_Web,E-Wallet,Success,2500000,0.0
BKX-391144,2025-08-12 00:27:00,OTA_Trv,Virtual_Account,Cancelled,550000,0.18
BKX-758166,2025-08-12 01:59:00,OTA_Bkg,Pay_at_Hotel,Success,750000,0.2
BKX-692344,2025-08-12 04:11:00,Direct_Web,E-Wallet,Success,550000,0.0
BKX-317972,2025-08-12 04:19:00,OTA_Agd,E-Wallet,Success,2500000,0.15
BKX-937340,2025-08-12 05:38:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-845371,2025-08-12 08:38:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-550968,2025-08-12 09:02:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-284168,2025-08-12 09:24:00,OTA_Bkg,Credit_Card,Success,550000,0.18
BKX-439292,2025-08-12 12:20:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.2
BKX-421660,2025-08-12 13:56:00,OTA_Bkg,E-Wallet,Success,1200000,0.15
BKX-170509,2025-08-12 14:11:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-641156,2025-08-12 14:21:00,OTA_Bkg,Virtual_Account,Success,2500000,0.18
BKX-737696,2025-08-12 15:10:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-391288,2025-08-12 15:22:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-582877,2025-08-12 16:15:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-791794,2025-08-12 16:32:00,OTA_Bkg,Pay_at_Hotel,Success,550000,0.2
BKX-414348,2025-08-12 18:05:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-634228,2025-08-12 19:59:00,OTA_Bkg,Pay_at_Hotel,Success,750000,0.2
BKX-754492,2025-08-12 20:15:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-417857,2025-08-12 22:38:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-503460,2025-08-13 00:09:00,OTA_Bkg,E-Wallet,Failed,750000,0.18
BKX-361712,2025-08-13 00:22:00,OTA_Agd,E-Wallet,Cancelled,1200000,0.2
BKX-292863,2025-08-13 01:04:00,OTA_Trv,Virtual_Account,Success,750000,0.15
BKX-795388,2025-08-13 01:09:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-649175,2025-08-13 01:12:00,OTA_Trv,E-Wallet,Success,550000,0.2
BKX-343470,2025-08-13 01:12:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-670833,2025-08-13 01:37:00,OTA_Trv,Pay_at_Hotel,Cancelled,750000,0.15
BKX-242876,2025-08-13 02:21:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-144764,2025-08-13 02:51:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-849378,2025-08-13 03:14:00,OTA_Agd,E-Wallet,Success,1200000,0.15
BKX-817820,2025-08-13 05:41:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.2
BKX-891709,2025-08-13 07:21:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-320667,2025-08-13 10:38:00,OTA_Bkg,Virtual_Account,Success,550000,0.15
BKX-741383,2025-08-13 12:11:00,OTA_Trv,,Success,550000,0.2
BKX-520141,2025-08-13 14:52:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-451161,2025-08-13 16:16:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-681845,2025-08-13 16:39:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-503078,2025-08-13 18:29:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-686076,2025-08-13 18:45:00,OTA_Agd,Credit_Card,Failed,2500000,0.2
BKX-616929,2025-08-13 21:17:00,OTA_Agd,Virtual_Account,Cancelled,750000,0.2
BKX-993034,2025-08-13 22:40:00,Direct_Web,Virtual_Account,Failed,550000,0.0
BKX-275556,2025-08-13 23:27:00,OTA_Bkg,Virtual_Account,Success,1200000,0.18
BKX-733778,2025-08-13 23:44:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-685422,2025-08-14 01:07:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-297303,2025-08-14 02:29:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-184079,2025-08-14 03:16:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-507460,2025-08-14 03:25:00,OTA_Agd,E-Wallet,Success,1200000,0.18
BKX-293050,2025-08-14 03:35:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-624818,2025-08-14 06:27:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-695411,2025-08-14 06:31:00,OTA_Bkg,E-Wallet,Success,2500000,0.15
BKX-571091,2025-08-14 07:22:00,Direct_Web,Virtual_Account,Failed,550000,0.0
BKX-580313,2025-08-14 07:28:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-377961,2025-08-14 08:25:00,OTA_Trv,Credit_Card,Success,2500000,0.2
